SessionID,DeviceType,Country,ReferralSource,Purchased,MaxStepOrder,Timestamp,furthest_step
session_2222,Tablet,France,Google,1,4,2025-07-25 11:44:31,confirmation
session_2223,Mobile,France,Google,1,4,2025-07-18 21:29:30,confirmation
session_2224,Mobile,Australia,Social Media,0,0,2025-02-08 23:30:45,home
session_2225,Tablet,UK,Google,0,1,2025-07-06 20:49:30,product_page
session_2226,Tablet,USA,Email,0,1,2025-03-21 19:16:42,product_page
session_2227,Desktop,Canada,Direct,1,4,2025-03-27 07:22:20,confirmation
session_2228,Desktop,UK,Email,0,2,2025-04-25 14:24:59,cart
session_2229,Tablet,Canada,Google,1,4,2025-06-04 18:50:45,confirmation
session_223,Desktop,UK,Google,0,0,2025-03-13 12:58:59,home
session_2230,Mobile,Australia,Direct,0,2,2025-07-30 04:40:42,cart
session_2231,Mobile,France,Google,0,1,2025-06-24 08:06:25,product_page
session_2232,Mobile,USA,Google,0,0,2025-05-14 01:05:32,home
session_2233,Mobile,Canada,Email,0,1,2025-07-13 21:05:05,product_page
session_2234,Tablet,UK,Email,0,0,2025-07-18 11:06:37,home
session_2235,Tablet,Australia,Google,0,1,2025-05-02 03:55:32,product_page
session_2236,Tablet,Canada,Social Media,0,1,2025-05-21 18:56:26,product_page
session_2237,Desktop,India,Email,0,1,2025-05-14 05:44:22,product_page
session_2238,Tablet,Canada,Google,0,1,2025-05-05 20:05:45,product_page
session_2239,Tablet,UK,Social Media,0,0,2025-05-29 05:24:59,home
session_224,Desktop,Australia,Social Media,0,0,2025-07-18 21:53:18,home
session_2240,Desktop,Australia,Email,1,4,2025-05-11 16:34:53,confirmation
session_2241,Tablet,Canada,Google,1,4,2025-07-04 02:05:26,confirmation
session_2242,Mobile,France,Direct,0,1,2025-08-31 03:43:42,product_page
session_2243,Mobile,UK,Email,1,4,2025-05-12 01:31:59,confirmation
session_2244,Tablet,Australia,Direct,0,1,2025-01-12 17:02:33,product_page
session_2245,Tablet,Australia,Google,0,2,2025-08-22 03:31:14,cart
session_2246,Desktop,Australia,Google,0,1,2025-08-23 12:00:55,product_page
session_2247,Mobile,India,Social Media,0,1,2025-06-02 22:06:13,product_page
session_2248,Tablet,Canada,Email,1,4,2025-04-29 16:04:57,confirmation
session_2249,Tablet,India,Email,0,0,2025-07-03 06:04:44,home
session_225,Desktop,Australia,Direct,1,4,2025-06-29 18:34:51,confirmation
session_2250,Mobile,Canada,Social Media,0,1,2025-06-27 15:07:19,product_page
session_2251,Desktop,Canada,Direct,1,4,2025-04-13 17:01:35,confirmation
session_2252,Desktop,Germany,Direct,1,4,2025-07-21 05:51:37,confirmation
session_2253,Desktop,USA,Direct,0,0,2025-06-07 13:39:54,home
session_2254,Tablet,France,Direct,0,1,2025-03-16 10:17:00,product_page
session_2255,Desktop,Germany,Direct,0,1,2025-07-13 20:02:56,product_page
session_2256,Tablet,USA,Google,0,0,2025-02-07 17:07:20,home
session_2257,Desktop,Germany,Email,0,1,2025-02-27 00:40:48,product_page
session_2258,Desktop,UK,Direct,1,4,2025-02-16 20:23:13,confirmation
session_2259,Desktop,France,Direct,0,0,2025-08-31 00:25:27,home
session_226,Tablet,India,Social Media,0,1,2025-06-11 17:50:19,product_page
session_2260,Desktop,UK,Google,0,1,2025-02-26 14:34:40,product_page
session_2261,Tablet,France,Direct,0,1,2025-03-02 09:37:05,product_page
session_2262,Mobile,France,Direct,1,4,2025-02-21 11:23:16,confirmation
session_2263,Tablet,USA,Email,0,0,2025-01-30 04:52:32,home
session_2264,Desktop,Canada,Direct,0,1,2025-01-03 00:44:52,product_page
session_2265,Desktop,UK,Email,0,0,2025-01-29 02:40:11,home
session_2266,Mobile,Australia,Google,1,4,2025-07-27 08:29:47,confirmation
session_2267,Mobile,France,Direct,0,1,2025-01-10 14:47:54,product_page
session_2268,Mobile,Australia,Email,0,1,2025-06-06 15:15:34,product_page
session_2269,Mobile,Australia,Social Media,1,4,2025-02-04 12:22:44,confirmation
session_227,Mobile,USA,Direct,0,1,2025-01-05 18:20:29,product_page
session_2270,Tablet,France,Email,0,1,2025-02-04 22:58:03,product_page
session_2271,Mobile,Germany,Social Media,0,0,2025-04-08 03:05:47,home
session_2272,Desktop,Germany,Email,1,4,2025-05-04 00:05:57,confirmation
session_2273,Desktop,France,Email,0,1,2025-01-03 06:48:33,product_page
session_2274,Desktop,UK,Google,1,4,2025-04-06 16:41:58,confirmation
session_2275,Tablet,Australia,Social Media,1,4,2025-08-16 15:51:37,confirmation
session_2276,Tablet,Germany,Email,0,1,2025-07-14 10:41:46,product_page
session_2277,Desktop,France,Direct,1,4,2025-03-06 07:12:50,confirmation
session_2278,Tablet,USA,Google,0,1,2025-03-28 04:55:28,product_page
session_2279,Desktop,Germany,Direct,1,4,2025-02-04 05:27:35,confirmation
session_228,Desktop,UK,Google,0,1,2025-01-29 03:50:53,product_page
session_2280,Desktop,France,Direct,0,1,2025-03-31 07:02:23,product_page
session_2281,Desktop,Australia,Google,0,1,2025-03-03 18:19:49,product_page
session_2282,Desktop,France,Direct,0,0,2025-07-08 06:38:32,home
session_2283,Mobile,India,Direct,0,1,2025-03-09 04:02:21,product_page
session_2284,Mobile,USA,Social Media,0,2,2025-02-27 21:40:56,cart
session_2285,Tablet,India,Google,0,1,2025-04-30 03:10:16,product_page
session_2286,Desktop,USA,Social Media,1,4,2025-03-13 14:38:02,confirmation
session_2287,Tablet,Australia,Google,0,0,2025-05-19 17:23:46,home
session_2288,Tablet,Australia,Google,1,4,2025-02-10 21:17:14,confirmation
session_2289,Tablet,Germany,Email,0,0,2025-03-17 02:35:49,home
session_229,Mobile,UK,Social Media,0,0,2025-01-23 18:49:00,home
session_2290,Mobile,France,Social Media,0,1,2025-05-12 11:51:07,product_page
session_2291,Desktop,UK,Social Media,0,2,2025-07-07 00:05:48,cart
session_2292,Mobile,UK,Social Media,1,4,2025-08-16 01:23:15,confirmation
session_2293,Mobile,Canada,Social Media,0,1,2025-05-25 15:47:37,product_page
session_2294,Desktop,UK,Google,0,1,2025-06-29 10:35:27,product_page
session_2295,Tablet,Canada,Email,0,2,2025-01-16 20:47:24,cart
session_2296,Mobile,France,Google,1,4,2025-08-17 18:12:01,confirmation
session_2297,Desktop,Australia,Social Media,0,1,2025-06-17 16:19:44,product_page
session_2298,Mobile,India,Google,0,1,2025-08-22 23:49:34,product_page
session_2299,Mobile,France,Direct,0,0,2025-05-02 18:38:17,home
session_23,Tablet,France,Direct,1,4,2025-04-18 05:34:24,confirmation
session_230,Mobile,France,Direct,1,4,2025-06-20 22:08:41,confirmation
session_2300,Mobile,UK,Social Media,0,0,2025-08-02 04:24:34,home
session_2301,Mobile,India,Email,1,4,2025-03-19 10:30:02,confirmation
session_2302,Desktop,UK,Direct,0,1,2025-06-09 09:40:53,product_page
session_2303,Desktop,France,Google,0,1,2025-07-23 20:07:41,product_page
session_2304,Tablet,France,Google,1,4,2025-04-11 16:49:23,confirmation
session_2305,Tablet,USA,Email,0,1,2025-08-14 18:32:03,product_page
session_2306,Mobile,USA,Email,0,1,2025-01-16 03:24:35,product_page
session_2307,Mobile,UK,Social Media,0,0,2025-08-22 20:17:29,home
session_2308,Tablet,France,Direct,0,0,2025-04-05 20:31:27,home
session_2309,Tablet,Germany,Google,0,1,2025-02-07 21:03:59,product_page
session_231,Mobile,Germany,Direct,0,0,2025-06-30 01:49:21,home
session_2310,Mobile,Australia,Social Media,0,1,2025-04-08 10:20:34,product_page
session_2311,Tablet,Germany,Social Media,1,4,2025-07-06 10:09:20,confirmation
session_2312,Desktop,Canada,Email,0,1,2025-07-28 20:39:23,product_page
session_2313,Mobile,Australia,Google,0,1,2025-07-08 10:06:35,product_page
session_2314,Mobile,Canada,Social Media,1,4,2025-02-19 00:28:56,confirmation
session_2315,Desktop,UK,Email,0,2,2025-06-27 11:44:15,cart
session_2316,Tablet,Australia,Direct,0,1,2025-07-29 00:02:49,product_page
session_2317,Mobile,India,Email,1,4,2025-02-12 23:58:15,confirmation
session_2318,Desktop,France,Google,0,1,2025-03-29 01:37:30,product_page
session_2319,Desktop,Germany,Google,1,4,2025-01-19 09:21:19,confirmation
session_232,Mobile,Australia,Email,0,0,2025-06-05 05:14:21,home
session_2320,Tablet,USA,Google,1,4,2025-08-25 10:44:05,confirmation
session_2321,Desktop,India,Email,0,1,2025-05-09 01:40:06,product_page
session_2322,Tablet,USA,Social Media,1,4,2025-06-19 22:38:21,confirmation
session_2323,Tablet,UK,Google,0,1,2025-05-07 12:13:50,product_page
session_2324,Tablet,France,Email,1,4,2025-06-07 09:03:33,confirmation
session_2325,Tablet,UK,Google,1,4,2025-07-12 22:28:30,confirmation
session_2326,Tablet,France,Direct,0,0,2025-04-16 01:02:00,home
session_2327,Desktop,Germany,Email,0,2,2025-01-13 20:17:12,cart
session_2328,Mobile,Canada,Social Media,0,1,2025-05-29 17:54:29,product_page
session_2329,Mobile,France,Email,0,1,2025-02-07 05:38:51,product_page
session_233,Desktop,Germany,Google,0,0,2025-04-01 00:40:21,home
session_2330,Tablet,Canada,Email,0,1,2025-02-25 01:34:40,product_page
session_2331,Mobile,Canada,Direct,0,1,2025-03-23 16:53:26,product_page
session_2332,Mobile,Australia,Social Media,0,0,2025-05-26 03:07:50,home
session_2333,Tablet,USA,Google,0,1,2025-02-03 22:29:35,product_page
session_2334,Desktop,India,Social Media,1,4,2025-03-26 09:14:13,confirmation
session_2335,Mobile,USA,Email,0,1,2025-02-16 21:09:48,product_page
session_2336,Mobile,France,Email,0,1,2025-04-29 07:48:38,product_page
session_2337,Mobile,India,Social Media,1,4,2025-08-14 16:50:02,confirmation
session_2338,Tablet,UK,Social Media,0,1,2025-06-10 08:34:41,product_page
session_2339,Desktop,Canada,Direct,0,2,2025-06-02 19:42:12,cart
session_234,Tablet,UK,Direct,0,0,2025-06-22 19:08:26,home
session_2340,Tablet,Canada,Google,0,2,2025-06-24 18:20:39,cart
session_2341,Desktop,USA,Social Media,0,1,2025-02-24 13:30:33,product_page
session_2342,Tablet,Germany,Direct,0,0,2025-03-28 19:58:18,home
session_2343,Tablet,Germany,Direct,0,1,2025-06-30 08:52:58,product_page
session_2344,Mobile,USA,Social Media,0,0,2025-07-14 23:45:59,home
session_2345,Mobile,Canada,Email,0,1,2025-06-07 07:05:34,product_page
session_2346,Desktop,USA,Social Media,0,1,2025-01-16 09:56:40,product_page
session_2347,Mobile,India,Google,0,1,2025-04-30 00:13:48,product_page
session_2348,Desktop,Australia,Direct,1,4,2025-02-27 05:56:40,confirmation
session_2349,Desktop,UK,Email,0,1,2025-08-26 14:41:41,product_page
session_235,Tablet,India,Social Media,0,1,2025-07-10 13:40:25,product_page
session_2350,Mobile,India,Email,0,1,2025-01-22 23:32:58,product_page
session_2351,Tablet,Canada,Google,1,4,2025-05-06 05:13:22,confirmation
session_2352,Tablet,Canada,Direct,0,1,2025-07-29 05:30:42,product_page
session_2353,Mobile,Canada,Email,0,0,2025-07-02 13:25:29,home
session_2354,Desktop,France,Email,0,1,2025-08-18 12:00:49,product_page
session_2355,Desktop,France,Direct,0,1,2025-05-06 18:32:38,product_page
session_2356,Desktop,India,Direct,0,0,2025-08-21 21:23:12,home
session_2357,Desktop,India,Social Media,0,1,2025-03-05 17:00:32,product_page
session_2358,Tablet,Canada,Social Media,0,1,2025-04-26 07:38:33,product_page
session_2359,Desktop,India,Google,0,1,2025-06-09 23:11:34,product_page
session_236,Mobile,USA,Google,0,1,2025-03-14 01:35:41,product_page
session_2360,Desktop,USA,Email,0,1,2025-05-21 21:51:15,product_page
session_2361,Mobile,Canada,Direct,0,1,2025-05-04 01:38:42,product_page
session_2362,Mobile,Canada,Direct,0,1,2025-05-26 06:33:02,product_page
session_2363,Mobile,UK,Google,0,1,2025-05-27 01:43:48,product_page
session_2364,Tablet,France,Direct,0,1,2025-01-06 15:02:43,product_page
session_2365,Mobile,India,Email,1,4,2025-02-26 20:27:32,confirmation
session_2366,Desktop,Australia,Google,0,2,2025-08-09 10:22:55,cart
session_2367,Tablet,France,Google,0,1,2025-03-27 01:04:09,product_page
session_2368,Mobile,Germany,Google,0,0,2025-02-04 18:06:55,home
session_2369,Tablet,USA,Direct,0,1,2025-05-27 04:30:36,product_page
session_237,Tablet,UK,Google,0,1,2025-04-03 10:18:02,product_page
session_2370,Desktop,Germany,Email,0,1,2025-06-08 16:45:09,product_page
session_2371,Tablet,Australia,Email,0,2,2025-03-07 14:07:50,cart
session_2372,Desktop,Germany,Email,1,4,2025-06-21 21:35:55,confirmation
session_2373,Desktop,India,Social Media,0,0,2025-07-19 07:54:17,home
session_2374,Desktop,Australia,Email,0,1,2025-03-31 06:39:27,product_page
session_2375,Desktop,Germany,Social Media,1,4,2025-01-25 03:36:51,confirmation
session_2376,Tablet,India,Google,0,1,2025-02-24 03:51:24,product_page
session_2377,Mobile,France,Email,0,1,2025-06-02 23:17:04,product_page
session_2378,Tablet,USA,Social Media,0,1,2025-05-09 17:43:11,product_page
session_2379,Desktop,USA,Social Media,0,0,2025-01-18 00:51:59,home
session_238,Tablet,Germany,Social Media,0,2,2025-05-10 02:16:37,cart
session_2380,Tablet,Australia,Email,0,1,2025-01-16 18:17:31,product_page
session_2381,Tablet,USA,Email,1,4,2025-01-17 19:23:48,confirmation
session_2382,Tablet,Australia,Social Media,1,4,2025-06-06 22:32:46,confirmation
session_2383,Mobile,USA,Direct,0,0,2025-04-25 03:07:22,home
session_2384,Desktop,Canada,Email,0,1,2025-07-30 21:21:06,product_page
session_2385,Mobile,UK,Social Media,0,1,2025-04-02 16:04:48,product_page
session_2386,Desktop,France,Google,0,1,2025-03-01 13:32:20,product_page
session_2387,Mobile,Germany,Google,0,1,2025-02-19 23:47:47,product_page
session_2388,Mobile,UK,Direct,1,4,2025-05-27 11:14:22,confirmation
session_2389,Tablet,Canada,Direct,0,2,2025-01-29 14:12:31,cart
session_239,Mobile,UK,Social Media,0,0,2025-08-04 10:46:29,home
session_2390,Tablet,Canada,Email,0,1,2025-06-15 16:40:55,product_page
session_2391,Mobile,Canada,Social Media,0,1,2025-05-29 18:08:34,product_page
session_2392,Mobile,UK,Email,0,1,2025-06-27 06:02:21,product_page
session_2393,Mobile,Australia,Social Media,0,0,2025-03-28 17:54:19,home
session_2394,Mobile,Australia,Email,1,4,2025-06-13 11:27:36,confirmation
session_2395,Tablet,Germany,Social Media,1,4,2025-04-20 15:40:20,confirmation
session_2396,Desktop,India,Social Media,0,0,2025-01-12 01:35:19,home
session_2397,Desktop,Germany,Google,0,0,2025-06-13 06:10:00,home
session_2398,Tablet,USA,Social Media,0,1,2025-07-20 18:43:44,product_page
session_2399,Mobile,Germany,Google,0,2,2025-08-04 03:10:20,cart
session_24,Desktop,France,Google,0,1,2025-05-29 02:09:07,product_page
session_240,Mobile,India,Google,0,1,2025-06-10 16:22:48,product_page
session_2400,Desktop,Germany,Direct,0,0,2025-02-16 22:38:40,home
session_2401,Tablet,USA,Google,1,4,2025-04-17 03:41:20,confirmation
session_2402,Tablet,Canada,Social Media,0,1,2025-03-03 13:02:20,product_page
session_2403,Mobile,Germany,Direct,0,0,2025-02-04 20:52:46,home
session_2404,Desktop,Canada,Direct,0,1,2025-04-29 04:07:33,product_page
session_2405,Mobile,Germany,Email,0,1,2025-08-16 10:00:33,product_page
session_2406,Mobile,Canada,Email,0,1,2025-05-16 12:22:23,product_page
session_2407,Desktop,India,Direct,1,4,2025-02-25 20:04:47,confirmation
session_2408,Mobile,Canada,Social Media,1,4,2025-06-05 11:27:50,confirmation
session_2409,Tablet,Canada,Email,0,0,2025-04-25 15:47:13,home
session_241,Tablet,UK,Google,0,1,2025-01-29 14:01:14,product_page
session_2410,Tablet,France,Google,1,4,2025-04-20 00:41:48,confirmation
session_2411,Desktop,France,Social Media,0,1,2025-03-04 11:16:22,product_page
session_2412,Desktop,Australia,Direct,0,1,2025-08-26 21:18:39,product_page
session_2413,Desktop,USA,Email,1,4,2025-07-20 07:36:28,confirmation
session_2414,Desktop,India,Email,1,4,2025-01-01 17:01:33,confirmation
session_2415,Tablet,India,Google,0,0,2025-01-12 02:13:57,home
session_2416,Mobile,India,Google,1,4,2025-04-10 20:35:16,confirmation
session_2417,Tablet,France,Social Media,1,4,2025-01-30 12:45:06,confirmation
session_2418,Mobile,USA,Direct,0,1,2025-08-19 05:05:24,product_page
session_2419,Desktop,USA,Social Media,0,0,2025-06-25 04:02:55,home
session_242,Desktop,UK,Email,1,4,2025-02-03 11:14:30,confirmation
session_2420,Desktop,Canada,Email,1,4,2025-01-01 05:21:25,confirmation
session_2421,Mobile,India,Social Media,0,1,2025-06-23 04:18:28,product_page
session_2422,Mobile,India,Google,0,1,2025-05-30 04:03:48,product_page
session_2423,Tablet,USA,Google,0,1,2025-03-06 17:08:54,product_page
session_2424,Desktop,USA,Direct,1,4,2025-05-24 03:12:27,confirmation
session_2425,Desktop,UK,Google,0,2,2025-03-28 02:52:11,cart
session_2426,Tablet,Australia,Google,0,0,2025-08-09 11:55:58,home
session_2427,Mobile,Germany,Email,1,4,2025-01-29 00:53:06,confirmation
session_2428,Mobile,Australia,Social Media,0,2,2025-04-08 21:22:33,cart
session_2429,Tablet,USA,Google,0,1,2025-01-22 08:26:08,product_page
session_243,Desktop,Germany,Social Media,0,1,2025-06-07 17:28:28,product_page
session_2430,Tablet,Canada,Direct,0,1,2025-05-28 17:48:15,product_page
session_2431,Desktop,Canada,Email,0,1,2025-02-26 19:48:05,product_page
session_2432,Mobile,USA,Social Media,0,1,2025-07-08 22:03:40,product_page
session_2433,Mobile,USA,Social Media,0,2,2025-05-04 08:27:13,cart
session_2434,Tablet,Germany,Google,0,0,2025-02-18 15:58:39,home
session_2435,Mobile,Australia,Social Media,0,0,2025-06-15 21:16:58,home
session_2436,Mobile,France,Social Media,0,0,2025-01-22 19:19:09,home
session_2437,Tablet,India,Direct,0,2,2025-02-03 19:36:14,cart
session_2438,Tablet,France,Email,0,0,2025-05-12 11:50:05,home
session_2439,Desktop,USA,Google,0,0,2025-03-25 02:05:46,home
session_244,Desktop,USA,Direct,0,1,2025-04-21 06:48:53,product_page
session_2440,Mobile,Australia,Google,0,1,2025-06-04 04:47:01,product_page
session_2441,Mobile,France,Email,0,2,2025-06-07 17:20:43,cart
session_2442,Mobile,Germany,Direct,0,1,2025-03-06 06:09:39,product_page
session_2443,Mobile,Canada,Email,0,0,2025-04-13 04:13:42,home
session_2444,Tablet,Canada,Email,0,0,2025-08-09 01:11:57,home
session_2445,Tablet,UK,Social Media,0,0,2025-01-18 00:40:55,home
session_2446,Tablet,France,Direct,0,0,2025-04-29 15:08:16,home
session_2447,Mobile,UK,Google,0,0,2025-04-20 00:41:22,home
session_2448,Desktop,India,Direct,0,1,2025-02-12 13:47:31,product_page
session_2449,Mobile,Canada,Email,0,2,2025-08-09 20:40:46,cart
session_245,Tablet,France,Google,0,1,2025-07-03 06:53:53,product_page
session_2450,Tablet,Australia,Direct,0,3,2025-02-19 08:45:11,checkout
session_2451,Mobile,Germany,Direct,0,3,2025-04-03 14:01:54,checkout
session_2452,Mobile,Australia,Email,1,4,2025-02-11 09:33:26,confirmation
session_2453,Mobile,USA,Direct,0,0,2025-02-15 14:32:11,home
session_2454,Mobile,Germany,Direct,0,1,2025-07-25 04:58:26,product_page
session_2455,Desktop,UK,Social Media,0,1,2025-01-11 09:00:02,product_page
session_2456,Tablet,UK,Google,1,4,2025-01-13 19:42:05,confirmation
session_2457,Desktop,Australia,Email,0,1,2025-01-23 15:12:44,product_page
session_2458,Desktop,Canada,Direct,0,0,2025-07-19 03:30:35,home
session_2459,Desktop,India,Direct,0,1,2025-06-02 05:16:11,product_page
session_246,Tablet,Germany,Email,0,1,2025-01-17 04:22:09,product_page
session_2460,Tablet,UK,Email,0,1,2025-05-28 15:35:33,product_page
session_2461,Desktop,India,Direct,0,0,2025-07-27 16:49:12,home
session_2462,Desktop,Germany,Google,0,1,2025-01-23 19:01:00,product_page
session_2463,Tablet,Australia,Social Media,0,1,2025-05-10 00:48:40,product_page
session_2464,Desktop,UK,Direct,0,0,2025-04-02 07:44:48,home
session_2465,Tablet,UK,Google,0,1,2025-08-17 05:50:53,product_page
session_2466,Mobile,UK,Social Media,0,0,2025-07-14 13:46:55,home
session_2467,Desktop,USA,Google,0,1,2025-01-17 04:53:31,product_page
session_2468,Desktop,Canada,Email,1,4,2025-06-07 04:15:16,confirmation
session_2469,Tablet,Canada,Direct,0,1,2025-02-26 05:38:30,product_page
session_247,Tablet,Canada,Social Media,0,2,2025-05-10 18:11:39,cart
session_2470,Tablet,UK,Direct,1,4,2025-08-28 00:48:58,confirmation
session_2471,Tablet,India,Social Media,0,1,2025-01-19 03:58:49,product_page
