SessionID,PageType,StepOrder,Timestamp,TimeOnPage_seconds,ItemsInCart
session_636,cart,2,2025-04-16 19:02:10,128,0
session_637,home,0,2025-04-04 19:08:42,49,0
session_637,product_page,1,2025-04-04 19:09:54,72,0
session_637,cart,2,2025-04-04 19:11:04,70,4
session_637,checkout,3,2025-04-04 19:11:20,16,4
session_637,confirmation,4,2025-04-04 19:11:59,39,0
session_638,home,0,2025-04-05 22:08:31,66,0
session_638,product_page,1,2025-04-05 22:08:53,22,4
session_639,home,0,2025-08-15 05:45:30,177,0
session_640,home,0,2025-04-14 21:29:30,175,0
session_640,product_page,1,2025-04-14 21:29:50,20,1
session_641,home,0,2025-08-31 13:51:16,104,0
session_641,product_page,1,2025-08-31 13:52:26,70,0
session_642,home,0,2025-05-12 19:31:49,65,0
session_642,product_page,1,2025-05-12 19:34:19,150,3
session_643,home,0,2025-02-11 14:12:03,15,0
session_643,product_page,1,2025-02-11 14:14:19,136,5
session_643,cart,2,2025-02-11 14:16:23,124,5
session_643,checkout,3,2025-02-11 14:18:42,139,5
session_643,confirmation,4,2025-02-11 14:21:40,178,0
session_644,home,0,2025-03-21 03:28:06,115,0
session_644,product_page,1,2025-03-21 03:30:19,133,4
session_644,cart,2,2025-03-21 03:31:28,69,4
session_645,home,0,2025-01-27 11:36:43,67,0
session_645,product_page,1,2025-01-27 11:38:45,122,2
session_646,home,0,2025-06-20 00:44:57,29,0
session_647,home,0,2025-08-03 09:49:56,97,0
session_647,product_page,1,2025-08-03 09:52:51,175,4
session_648,home,0,2025-06-05 07:24:47,111,0
session_648,product_page,1,2025-06-05 07:26:01,74,0
session_648,cart,2,2025-06-05 07:27:08,67,4
session_648,checkout,3,2025-06-05 07:30:08,180,4
session_648,confirmation,4,2025-06-05 07:31:56,108,0
session_649,home,0,2025-04-23 13:30:44,95,0
session_649,product_page,1,2025-04-23 13:32:00,76,0
session_650,home,0,2025-07-27 20:05:52,69,0
session_651,home,0,2025-04-25 02:57:14,104,0
session_652,home,0,2025-05-11 20:10:59,128,0
session_652,product_page,1,2025-05-11 20:11:14,15,2
session_653,home,0,2025-04-14 04:07:43,43,0
session_653,product_page,1,2025-04-14 04:10:10,147,3
session_653,cart,2,2025-04-14 04:10:30,20,3
session_653,checkout,3,2025-04-14 04:11:39,69,3
session_653,confirmation,4,2025-04-14 04:13:00,81,0
session_654,home,0,2025-08-10 02:09:41,153,0
session_654,product_page,1,2025-08-10 02:10:36,55,0
session_655,home,0,2025-01-23 20:26:33,123,0
session_655,product_page,1,2025-01-23 20:29:23,170,5
session_656,home,0,2025-06-08 23:43:54,30,0
session_657,home,0,2025-05-06 16:16:07,21,0
session_658,home,0,2025-02-25 09:58:01,34,0
session_658,product_page,1,2025-02-25 09:59:37,96,0
session_659,home,0,2025-03-29 03:03:53,88,0
session_659,product_page,1,2025-03-29 03:06:14,141,1
session_659,cart,2,2025-03-29 03:09:06,172,1
session_660,home,0,2025-03-07 17:21:58,152,0
session_660,product_page,1,2025-03-07 17:24:46,168,0
session_660,cart,2,2025-03-07 17:27:29,163,1
session_660,checkout,3,2025-03-07 17:30:00,151,1
session_660,confirmation,4,2025-03-07 17:31:53,113,0
session_661,home,0,2025-06-24 05:51:21,171,0
session_662,home,0,2025-01-13 14:38:34,148,0
session_662,product_page,1,2025-01-13 14:40:21,107,5
session_662,cart,2,2025-01-13 14:43:06,165,5
session_662,checkout,3,2025-01-13 14:45:20,134,5
session_662,confirmation,4,2025-01-13 14:47:48,148,0
session_663,home,0,2025-05-09 15:26:26,23,0
session_663,product_page,1,2025-05-09 15:27:55,89,5
session_663,cart,2,2025-05-09 15:29:40,105,5
session_664,home,0,2025-04-24 15:10:45,101,0
session_664,product_page,1,2025-04-24 15:13:14,149,0
session_665,home,0,2025-02-03 10:35:04,107,0
session_666,home,0,2025-08-16 03:40:23,26,0
session_667,home,0,2025-02-16 02:24:28,27,0
session_667,product_page,1,2025-02-16 02:25:34,66,5
session_667,cart,2,2025-02-16 02:26:58,84,5
session_668,home,0,2025-07-29 01:09:40,81,0
session_668,product_page,1,2025-07-29 01:12:21,161,0
session_669,home,0,2025-08-31 23:03:05,109,0
session_669,product_page,1,2025-08-31 23:06:05,180,4
session_669,cart,2,2025-08-31 23:06:58,53,4
session_670,home,0,2025-08-28 02:05:24,152,0
session_670,product_page,1,2025-08-28 02:07:21,117,0
session_670,cart,2,2025-08-28 02:08:21,60,0
session_670,checkout,3,2025-08-28 02:11:12,171,2
session_670,confirmation,4,2025-08-28 02:12:44,92,0
session_671,home,0,2025-05-25 23:47:21,16,0
session_672,home,0,2025-02-04 23:16:36,39,0
session_672,product_page,1,2025-02-04 23:18:20,104,0
session_673,home,0,2025-03-21 12:18:22,166,0
session_673,product_page,1,2025-03-21 12:18:40,18,0
session_674,home,0,2025-03-30 19:04:38,131,0
session_674,product_page,1,2025-03-30 19:05:13,35,0
session_674,cart,2,2025-03-30 19:06:32,79,1
session_674,checkout,3,2025-03-30 19:06:50,18,1
session_674,confirmation,4,2025-03-30 19:08:07,77,0
session_675,home,0,2025-07-09 22:56:34,139,0
session_676,home,0,2025-08-03 09:59:47,57,0
session_676,product_page,1,2025-08-03 10:00:19,32,4
session_676,cart,2,2025-08-03 10:01:23,64,4
session_676,checkout,3,2025-08-03 10:03:58,155,4
session_676,confirmation,4,2025-08-03 10:05:44,106,0
session_677,home,0,2025-01-19 19:01:09,130,0
session_677,product_page,1,2025-01-19 19:04:06,177,2
session_678,home,0,2025-01-18 23:01:29,27,0
session_679,home,0,2025-06-07 17:29:50,114,0
session_679,product_page,1,2025-06-07 17:31:07,77,3
session_679,cart,2,2025-06-07 17:32:30,83,3
session_679,checkout,3,2025-06-07 17:33:40,70,3
session_679,confirmation,4,2025-06-07 17:36:05,145,0
session_680,home,0,2025-01-24 08:32:46,93,0
session_680,product_page,1,2025-01-24 08:34:41,115,0
session_681,home,0,2025-03-21 23:36:24,153,0
session_681,product_page,1,2025-03-21 23:37:06,42,0
session_681,cart,2,2025-03-21 23:38:49,103,4
session_681,checkout,3,2025-03-21 23:39:04,15,4
session_681,confirmation,4,2025-03-21 23:41:31,147,0
session_682,home,0,2025-05-19 13:25:00,147,0
session_683,home,0,2025-01-09 00:30:22,153,0
session_684,home,0,2025-08-04 04:37:56,88,0
session_684,product_page,1,2025-08-04 04:40:37,161,1
session_685,home,0,2025-08-19 22:01:50,120,0
session_685,product_page,1,2025-08-19 22:03:53,123,4
session_686,home,0,2025-07-25 15:53:30,123,0
session_686,product_page,1,2025-07-25 15:54:02,32,5
session_686,cart,2,2025-07-25 15:56:40,158,5
session_686,checkout,3,2025-07-25 15:57:41,61,5
session_686,confirmation,4,2025-07-25 16:00:19,158,0
session_687,home,0,2025-03-25 15:25:32,31,0
session_687,product_page,1,2025-03-25 15:27:11,99,1
session_688,home,0,2025-07-26 13:58:09,42,0
session_688,product_page,1,2025-07-26 14:01:05,176,0
session_688,cart,2,2025-07-26 14:03:32,147,5
session_688,checkout,3,2025-07-26 14:06:22,170,5
session_688,confirmation,4,2025-07-26 14:06:47,25,0
session_689,home,0,2025-06-04 16:44:10,61,0
session_689,product_page,1,2025-06-04 16:46:57,167,2
session_689,cart,2,2025-06-04 16:48:34,97,2
session_689,checkout,3,2025-06-04 16:49:07,33,2
session_689,confirmation,4,2025-06-04 16:50:04,57,0
session_690,home,0,2025-05-16 11:30:44,171,0
session_690,product_page,1,2025-05-16 11:32:57,133,4
session_691,home,0,2025-03-14 02:06:27,128,0
session_692,home,0,2025-05-26 20:41:13,66,0
session_692,product_page,1,2025-05-26 20:41:59,46,2
session_692,cart,2,2025-05-26 20:44:46,167,2
session_693,home,0,2025-08-01 18:09:56,155,0
session_693,product_page,1,2025-08-01 18:11:35,99,3
session_694,home,0,2025-03-14 16:13:04,159,0
session_695,home,0,2025-03-30 16:48:30,67,0
session_695,product_page,1,2025-03-30 16:49:28,58,0
session_695,cart,2,2025-03-30 16:50:41,73,0
session_695,checkout,3,2025-03-30 16:51:45,64,1
session_695,confirmation,4,2025-03-30 16:54:08,143,0
session_696,home,0,2025-01-20 17:13:33,163,0
session_696,product_page,1,2025-01-20 17:15:08,95,0
session_697,home,0,2025-03-10 18:07:00,154,0
session_697,product_page,1,2025-03-10 18:08:50,110,5
session_698,home,0,2025-07-30 15:12:27,104,0
session_698,product_page,1,2025-07-30 15:14:29,122,0
session_699,home,0,2025-04-20 22:41:08,29,0
session_699,product_page,1,2025-04-20 22:42:29,81,0
session_700,home,0,2025-04-09 14:16:04,76,0
session_700,product_page,1,2025-04-09 14:17:09,65,0
session_701,home,0,2025-05-19 00:04:31,70,0
session_701,product_page,1,2025-05-19 00:05:39,68,0
session_702,home,0,2025-06-25 19:53:46,73,0
session_702,product_page,1,2025-06-25 19:54:36,50,2
session_703,home,0,2025-05-21 17:00:58,69,0
session_703,product_page,1,2025-05-21 17:03:30,152,0
session_703,cart,2,2025-05-21 17:06:03,153,4
session_703,checkout,3,2025-05-21 17:06:58,55,4
session_703,confirmation,4,2025-05-21 17:09:22,144,0
session_704,home,0,2025-01-04 16:20:52,84,0
session_704,product_page,1,2025-01-04 16:21:11,19,5
session_705,home,0,2025-07-07 10:54:24,148,0
session_706,home,0,2025-02-15 22:13:09,125,0
session_706,product_page,1,2025-02-15 22:13:28,19,4
session_706,cart,2,2025-02-15 22:14:52,84,4
session_706,checkout,3,2025-02-15 22:15:33,41,4
session_706,confirmation,4,2025-02-15 22:18:31,178,0
session_707,home,0,2025-04-05 15:28:30,114,0
session_707,product_page,1,2025-04-05 15:30:59,149,5
session_708,home,0,2025-07-04 08:37:29,61,0
session_709,home,0,2025-07-07 10:53:09,124,0
session_709,product_page,1,2025-07-07 10:54:20,71,5
session_710,home,0,2025-04-04 05:15:16,49,0
session_710,product_page,1,2025-04-04 05:17:19,123,0
session_711,home,0,2025-04-18 23:38:21,148,0
session_712,home,0,2025-07-28 08:58:02,28,0
session_712,product_page,1,2025-07-28 08:58:47,45,5
session_713,home,0,2025-05-21 19:00:13,40,0
session_714,home,0,2025-06-22 00:23:59,112,0
session_714,product_page,1,2025-06-22 00:25:26,87,0
session_715,home,0,2025-02-06 01:44:38,147,0
session_715,product_page,1,2025-02-06 01:45:37,59,5
session_715,cart,2,2025-02-06 01:48:31,174,5
session_715,checkout,3,2025-02-06 01:50:20,109,5
session_715,confirmation,4,2025-02-06 01:51:09,49,0
session_716,home,0,2025-06-15 20:09:35,69,0
session_716,product_page,1,2025-06-15 20:10:46,71,5
session_717,home,0,2025-01-30 03:30:03,164,0
session_718,home,0,2025-01-09 17:56:52,163,0
session_719,home,0,2025-06-28 04:20:28,158,0
session_719,product_page,1,2025-06-28 04:23:01,153,4
session_720,home,0,2025-02-17 14:28:45,35,0
session_720,product_page,1,2025-02-17 14:31:05,140,0
session_721,home,0,2025-04-21 02:03:38,170,0
session_721,product_page,1,2025-04-21 02:04:36,58,0
session_722,home,0,2025-02-17 07:19:18,33,0
session_723,home,0,2025-02-17 14:02:20,101,0
session_723,product_page,1,2025-02-17 14:03:45,85,0
session_724,home,0,2025-01-20 11:45:49,102,0
session_724,product_page,1,2025-01-20 11:46:19,30,2
session_724,cart,2,2025-01-20 11:48:55,156,2
session_724,checkout,3,2025-01-20 11:51:32,157,2
session_725,home,0,2025-04-22 09:58:53,20,0
session_725,product_page,1,2025-04-22 10:00:02,69,0
session_725,cart,2,2025-04-22 10:01:21,79,5
session_725,checkout,3,2025-04-22 10:02:52,91,5
session_725,confirmation,4,2025-04-22 10:03:42,50,0
session_726,home,0,2025-05-25 12:44:36,30,0
session_726,product_page,1,2025-05-25 12:47:26,170,2
session_727,home,0,2025-08-22 08:42:47,84,0
session_728,home,0,2025-08-25 06:53:39,23,0
session_728,product_page,1,2025-08-25 06:54:40,61,0
session_729,home,0,2025-07-30 16:39:15,100,0
session_729,product_page,1,2025-07-30 16:42:06,171,0
session_730,home,0,2025-02-15 10:57:44,162,0
session_731,home,0,2025-08-16 19:13:32,58,0
session_731,product_page,1,2025-08-16 19:14:59,87,0
session_732,home,0,2025-04-13 14:41:31,61,0
session_732,product_page,1,2025-04-13 14:43:01,90,1
session_732,cart,2,2025-04-13 14:45:38,157,1
session_733,home,0,2025-04-17 14:20:07,142,0
session_734,home,0,2025-06-02 07:58:29,39,0
session_734,product_page,1,2025-06-02 08:00:27,118,5
session_734,cart,2,2025-06-02 08:01:55,88,5
session_735,home,0,2025-06-19 21:22:52,160,0
session_736,home,0,2025-08-20 16:02:24,91,0
session_736,product_page,1,2025-08-20 16:03:17,53,2
session_737,home,0,2025-06-03 13:56:04,59,0
session_738,home,0,2025-08-14 09:55:03,15,0
session_738,product_page,1,2025-08-14 09:55:49,46,0
session_739,home,0,2025-02-11 08:11:11,120,0
session_739,product_page,1,2025-02-11 08:14:01,170,4
session_740,home,0,2025-06-01 20:06:48,74,0
session_740,product_page,1,2025-06-01 20:07:11,23,0
session_741,home,0,2025-07-29 19:22:53,36,0
session_742,home,0,2025-06-01 09:24:51,80,0
session_742,product_page,1,2025-06-01 09:26:37,106,2
session_743,home,0,2025-03-12 07:49:25,174,0
session_743,product_page,1,2025-03-12 07:52:01,156,2
session_743,cart,2,2025-03-12 07:54:53,172,2
session_744,home,0,2025-02-18 23:48:32,67,0
session_744,product_page,1,2025-02-18 23:49:55,83,1
session_745,home,0,2025-07-31 17:27:14,117,0
session_745,product_page,1,2025-07-31 17:28:50,96,0
session_746,home,0,2025-06-10 06:55:38,118,0
session_746,product_page,1,2025-06-10 06:56:36,58,0
session_747,home,0,2025-07-24 16:48:09,18,0
session_748,home,0,2025-02-17 13:03:51,145,0
session_748,product_page,1,2025-02-17 13:06:29,158,3
session_748,cart,2,2025-02-17 13:08:32,123,3
session_749,home,0,2025-05-16 23:48:41,62,0
session_750,home,0,2025-04-25 02:13:55,140,0
session_750,product_page,1,2025-04-25 02:15:57,122,3
session_751,home,0,2025-03-12 16:36:17,92,0
session_751,product_page,1,2025-03-12 16:37:38,81,0
session_752,home,0,2025-03-19 22:57:26,161,0
session_752,product_page,1,2025-03-19 22:59:55,149,3
session_753,home,0,2025-03-16 08:50:42,67,0
session_753,product_page,1,2025-03-16 08:52:38,116,4
session_754,home,0,2025-03-18 12:15:11,82,0
session_754,product_page,1,2025-03-18 12:17:28,137,0
session_754,cart,2,2025-03-18 12:18:55,87,2
session_754,checkout,3,2025-03-18 12:21:15,140,2
session_755,home,0,2025-03-11 21:18:55,149,0
session_755,product_page,1,2025-03-11 21:20:55,120,0
session_756,home,0,2025-05-05 06:25:29,133,0
session_756,product_page,1,2025-05-05 06:28:08,159,3
session_757,home,0,2025-07-02 04:16:41,54,0
session_757,product_page,1,2025-07-02 04:18:53,132,3
session_758,home,0,2025-08-24 13:15:47,72,0
session_759,home,0,2025-05-30 02:29:25,83,0
session_759,product_page,1,2025-05-30 02:30:46,81,2
session_759,cart,2,2025-05-30 02:31:53,67,2
session_760,home,0,2025-06-15 14:26:38,116,0
session_761,home,0,2025-02-10 23:39:33,144,0
session_761,product_page,1,2025-02-10 23:42:14,161,5
session_762,home,0,2025-03-08 16:05:42,60,0
session_762,product_page,1,2025-03-08 16:06:02,20,4
session_762,cart,2,2025-03-08 16:08:51,169,4
session_762,checkout,3,2025-03-08 16:10:51,120,4
session_762,confirmation,4,2025-03-08 16:11:48,57,0
session_763,home,0,2025-04-15 19:03:37,164,0
session_763,product_page,1,2025-04-15 19:05:33,116,4
session_764,home,0,2025-01-14 04:29:43,157,0
session_764,product_page,1,2025-01-14 04:31:55,132,0
session_765,home,0,2025-05-07 20:20:37,157,0
session_765,product_page,1,2025-05-07 20:23:33,176,2
session_766,home,0,2025-05-19 19:46:43,112,0
session_766,product_page,1,2025-05-19 19:47:47,64,0
session_766,cart,2,2025-05-19 19:50:37,170,0
session_766,checkout,3,2025-05-19 19:53:14,157,3
session_766,confirmation,4,2025-05-19 19:55:19,125,0
session_767,home,0,2025-04-10 08:25:34,16,0
session_768,home,0,2025-04-29 00:20:28,64,0
session_768,product_page,1,2025-04-29 00:21:00,32,4
session_768,cart,2,2025-04-29 00:23:58,178,4
session_768,checkout,3,2025-04-29 00:24:51,53,4
session_768,confirmation,4,2025-04-29 00:27:06,135,0
session_769,home,0,2025-05-08 16:46:36,54,0
session_769,product_page,1,2025-05-08 16:46:51,15,2
session_770,home,0,2025-04-02 17:55:46,126,0
session_770,product_page,1,2025-04-02 17:58:14,148,0
session_770,cart,2,2025-04-02 17:59:20,66,3
session_771,home,0,2025-06-15 20:58:22,21,0
session_771,product_page,1,2025-06-15 21:01:05,163,0
session_771,cart,2,2025-06-15 21:03:55,170,0
session_771,checkout,3,2025-06-15 21:06:11,136,1
session_771,confirmation,4,2025-06-15 21:06:52,41,0
session_772,home,0,2025-05-15 23:07:34,84,0
session_772,product_page,1,2025-05-15 23:08:37,63,3
session_772,cart,2,2025-05-15 23:09:04,27,3
session_772,checkout,3,2025-05-15 23:10:58,114,3
session_772,confirmation,4,2025-05-15 23:11:30,32,0
session_773,home,0,2025-06-28 20:17:47,119,0
session_774,home,0,2025-01-05 23:30:25,105,0
session_774,product_page,1,2025-01-05 23:33:25,180,4
session_775,home,0,2025-01-16 01:59:15,81,0
session_775,product_page,1,2025-01-16 02:01:04,109,5
session_776,home,0,2025-02-26 07:44:14,27,0
session_776,product_page,1,2025-02-26 07:46:06,112,0
session_776,cart,2,2025-02-26 07:47:57,111,3
session_777,home,0,2025-01-18 19:15:31,147,0
session_777,product_page,1,2025-01-18 19:16:45,74,2
session_778,home,0,2025-08-18 07:51:12,70,0
session_778,product_page,1,2025-08-18 07:54:08,176,5
session_779,home,0,2025-07-04 01:35:27,164,0
session_779,product_page,1,2025-07-04 01:37:20,113,4
session_780,home,0,2025-05-04 05:39:58,116,0
session_780,product_page,1,2025-05-04 05:40:33,35,1
session_780,cart,2,2025-05-04 05:42:54,141,1
session_780,checkout,3,2025-05-04 05:43:27,33,1
session_781,home,0,2025-02-25 07:08:31,54,0
session_781,product_page,1,2025-02-25 07:10:22,111,0
session_782,home,0,2025-05-12 16:52:53,124,0
session_783,home,0,2025-08-20 09:36:38,130,0
session_783,product_page,1,2025-08-20 09:37:50,72,3
session_784,home,0,2025-06-28 17:30:45,117,0
session_784,product_page,1,2025-06-28 17:32:18,93,0
session_784,cart,2,2025-06-28 17:32:42,24,0
session_784,checkout,3,2025-06-28 17:34:05,83,3
session_784,confirmation,4,2025-06-28 17:36:59,174,0
session_785,home,0,2025-02-19 14:51:22,151,0
session_786,home,0,2025-07-27 21:17:43,163,0
session_786,product_page,1,2025-07-27 21:18:26,43,1
session_787,home,0,2025-01-22 21:09:25,83,0
session_787,product_page,1,2025-01-22 21:11:26,121,0
session_787,cart,2,2025-01-22 21:14:09,163,3
session_788,home,0,2025-08-31 08:18:33,40,0
session_788,product_page,1,2025-08-31 08:19:36,63,0
session_788,cart,2,2025-08-31 08:20:40,64,0
session_788,checkout,3,2025-08-31 08:23:34,174,1
session_788,confirmation,4,2025-08-31 08:24:02,28,0
session_789,home,0,2025-05-03 15:51:21,147,0
session_790,home,0,2025-02-10 02:46:37,118,0
session_790,product_page,1,2025-02-10 02:47:21,44,2
session_791,home,0,2025-02-16 06:22:37,149,0
session_792,home,0,2025-04-07 21:14:19,32,0
session_792,product_page,1,2025-04-07 21:17:04,165,4
session_793,home,0,2025-05-06 12:54:11,158,0
session_793,product_page,1,2025-05-06 12:55:38,87,1
session_794,home,0,2025-01-09 06:26:10,34,0
session_795,home,0,2025-03-07 14:25:33,34,0
session_795,product_page,1,2025-03-07 14:26:59,86,4
session_796,home,0,2025-06-29 09:23:13,15,0
session_797,home,0,2025-05-26 12:21:15,157,0
session_797,product_page,1,2025-05-26 12:24:09,174,1
session_797,cart,2,2025-05-26 12:24:42,33,1
session_797,checkout,3,2025-05-26 12:26:43,121,1
session_797,confirmation,4,2025-05-26 12:27:32,49,0
session_798,home,0,2025-04-07 00:05:49,133,0
session_799,home,0,2025-07-02 08:22:34,137,0
session_799,product_page,1,2025-07-02 08:23:31,57,4
session_800,home,0,2025-03-19 05:18:20,77,0
session_800,product_page,1,2025-03-19 05:20:23,123,3
session_800,cart,2,2025-03-19 05:22:22,119,3
session_800,checkout,3,2025-03-19 05:23:33,71,3
session_801,home,0,2025-01-05 19:56:04,114,0
session_802,home,0,2025-04-16 16:07:09,37,0
session_802,product_page,1,2025-04-16 16:09:17,128,4
session_802,cart,2,2025-04-16 16:10:42,85,4
session_802,checkout,3,2025-04-16 16:13:10,148,4
session_802,confirmation,4,2025-04-16 16:15:55,165,0
session_803,home,0,2025-07-06 05:53:06,131,0
session_803,product_page,1,2025-07-06 05:55:21,135,0
session_804,home,0,2025-06-29 05:50:36,134,0
session_804,product_page,1,2025-06-29 05:52:24,108,2
session_805,home,0,2025-03-10 21:37:35,111,0
session_805,product_page,1,2025-03-10 21:38:46,71,0
session_805,cart,2,2025-03-10 21:41:23,157,0
session_805,checkout,3,2025-03-10 21:44:01,158,2
session_805,confirmation,4,2025-03-10 21:46:22,141,0
